,District,Crop,Price Date,Crop Price (Rs per quintal)
13024,Namakkal,Cotton,Jun-2019,5590
13025,Namakkal,Cotton,Jun-2019,5525
13026,Namakkal,Cotton,Jul-2019,5520
13027,Namakkal,Cotton,Jul-2019,5645
13028,Namakkal,Cotton,Jul-2019,5550
13029,Namakkal,Cotton,Aug-2019,5500
13030,Namakkal,Cotton,Aug-2019,5595
13031,Namakkal,Cotton,Aug-2019,5580
13032,Namakkal,Cotton,Sep-2019,5655
13033,Namakkal,Cotton,Sep-2019,5555
13034,Namakkal,Cotton,Sep-2019,5505
13035,Namakkal,Cotton,Oct-2019,5515
13036,Namakkal,Cotton,Oct-2019,5565
13037,Namakkal,Cotton,Oct-2019,5655
13038,Namakkal,Cotton,Nov-2019,5695
13039,Namakkal,Cotton,Nov-2019,5500
13040,Namakkal,Cotton,Nov-2019,5565
13041,Namakkal,Cotton,Dec-2019,5655
13042,Namakkal,Cotton,Dec-2019,5595
13043,Namakkal,Cotton,Dec-2019,5635
13044,Namakkal,Cotton,Jan-2020,5530
13045,Namakkal,Cotton,Jan-2020,5510
13046,Namakkal,Cotton,Jan-2020,5670
13047,Namakkal,Cotton,Feb-2020,5595
13048,Namakkal,Cotton,Feb-2020,5670
13049,Namakkal,Cotton,Feb-2020,5505
13050,Namakkal,Cotton,Mar-2020,5575
13051,Namakkal,Cotton,Mar-2020,5510
13052,Namakkal,Cotton,Mar-2020,5680
13053,Namakkal,Cotton,Mar-2020,5500
13054,Namakkal,Cotton,Apr-2020,5670
13055,Namakkal,Cotton,Apr-2020,5660
13056,Namakkal,Cotton,Apr-2020,5595
13057,Namakkal,Cotton,May-2020,5615
13058,Namakkal,Cotton,May-2020,5620
13059,Namakkal,Cotton,May-2020,5620
13060,Namakkal,Cotton,Jun-2020,5635
13061,Namakkal,Cotton,Jun-2020,5580
13062,Namakkal,Cotton,Jun-2020,5505
13063,Namakkal,Cotton,Jul-2020,5615
13064,Namakkal,Cotton,Jul-2020,5665
13065,Namakkal,Cotton,Jul-2020,5580
13066,Namakkal,Cotton,Aug-2020,5580
13067,Namakkal,Cotton,Aug-2020,5605
13068,Namakkal,Cotton,Aug-2020,5615
13069,Namakkal,Cotton,Sep-2020,5500
13070,Namakkal,Cotton,Sep-2020,5500
13071,Namakkal,Cotton,Sep-2020,5515
13072,Namakkal,Cotton,Oct-2020,5600
13073,Namakkal,Cotton,Oct-2020,5530
13074,Namakkal,Cotton,Oct-2020,5670
13075,Namakkal,Cotton,Oct-2020,5535
13076,Namakkal,Cotton,Nov-2020,5610
13077,Namakkal,Cotton,Nov-2020,5580
13078,Namakkal,Cotton,Nov-2020,5595
13079,Namakkal,Cotton,Dec-2020,5565
13080,Namakkal,Cotton,Dec-2020,5630
13081,Namakkal,Cotton,Dec-2020,5655
13082,Namakkal,Cotton,Jan-2021,5645
13083,Namakkal,Cotton,Jan-2021,5505
13084,Namakkal,Cotton,Jan-2021,5690
13085,Namakkal,Cotton,Feb-2021,5590
13086,Namakkal,Cotton,Feb-2021,5580
13087,Namakkal,Cotton,Feb-2021,5545
13088,Namakkal,Cotton,Mar-2021,5620
13089,Namakkal,Cotton,Mar-2021,5585
13090,Namakkal,Cotton,Mar-2021,5690
13091,Namakkal,Cotton,Apr-2021,5605
13092,Namakkal,Cotton,Apr-2021,5660
13093,Namakkal,Cotton,Apr-2021,5655
13094,Namakkal,Cotton,May-2021,5585
13095,Namakkal,Cotton,May-2021,5580
13096,Namakkal,Cotton,May-2021,5600
13097,Namakkal,Cotton,Jun-2021,5600
13098,Namakkal,Cotton,Jun-2021,5665
13099,Namakkal,Cotton,Jun-2021,5690
13100,Namakkal,Cotton,Jul-2021,5665
13101,Namakkal,Cotton,Jul-2021,5505
13102,Namakkal,Cotton,Jul-2021,5680
13103,Namakkal,Cotton,Aug-2021,5530
13104,Namakkal,Cotton,Aug-2021,5670
13105,Namakkal,Cotton,Aug-2021,5670
13106,Namakkal,Cotton,Sep-2021,5655
13107,Namakkal,Cotton,Sep-2021,5555
13108,Namakkal,Cotton,Sep-2021,5535
13109,Namakkal,Cotton,Oct-2021,5660
13110,Namakkal,Cotton,Oct-2021,5645
13111,Namakkal,Cotton,Oct-2021,5630
13112,Namakkal,Cotton,Oct-2021,5560
13113,Namakkal,Cotton,Nov-2021,5650
13114,Namakkal,Cotton,Nov-2021,5525
13115,Namakkal,Cotton,Nov-2021,5690
13116,Namakkal,Cotton,Dec-2021,5545
13117,Namakkal,Cotton,Dec-2021,5580
13118,Namakkal,Cotton,Dec-2021,5535
13119,Namakkal,Cotton,Jan-2022,5525
13120,Namakkal,Cotton,Jan-2022,5640
13121,Namakkal,Cotton,Jan-2022,5585
13122,Namakkal,Cotton,Feb-2022,5675
13123,Namakkal,Cotton,Feb-2022,5530
13124,Namakkal,Cotton,Feb-2022,5630
13125,Namakkal,Cotton,Mar-2022,5550
13126,Namakkal,Cotton,Mar-2022,5595
13127,Namakkal,Cotton,Mar-2022,5640
13128,Namakkal,Cotton,Apr-2022,5605
13129,Namakkal,Cotton,Apr-2022,5675
13130,Namakkal,Cotton,Apr-2022,5615
13131,Namakkal,Cotton,May-2022,5660
13132,Namakkal,Cotton,May-2022,5645
13133,Namakkal,Cotton,May-2022,5690
13134,Namakkal,Cotton,Jun-2022,5510
13135,Namakkal,Cotton,Jun-2022,5660
13136,Namakkal,Cotton,Jun-2022,5660
13137,Namakkal,Cotton,Jul-2022,5600
13138,Namakkal,Cotton,Jul-2022,5590
13139,Namakkal,Cotton,Jul-2022,5695
13140,Namakkal,Cotton,Aug-2022,5670
13141,Namakkal,Cotton,Aug-2022,5670
13142,Namakkal,Cotton,Aug-2022,5665
13143,Namakkal,Cotton,Sep-2022,5555
13144,Namakkal,Cotton,Sep-2022,5630
13145,Namakkal,Cotton,Sep-2022,5510
13146,Namakkal,Cotton,Oct-2022,5570
13147,Namakkal,Cotton,Oct-2022,5680
13148,Namakkal,Cotton,Oct-2022,5580
13149,Namakkal,Cotton,Oct-2022,5670
13150,Namakkal,Cotton,Nov-2022,5660
13151,Namakkal,Cotton,Nov-2022,5525
13152,Namakkal,Cotton,Nov-2022,5600
13153,Namakkal,Cotton,Dec-2022,5520
13154,Namakkal,Cotton,Dec-2022,5525
13155,Namakkal,Cotton,Dec-2022,5690
13156,Namakkal,Cotton,Jan-2023,5515
13157,Namakkal,Cotton,Jan-2023,5570
13158,Namakkal,Cotton,Jan-2023,5510
13159,Namakkal,Cotton,Feb-2023,5690
13160,Namakkal,Cotton,Feb-2023,5635
13161,Namakkal,Cotton,Feb-2023,5570
13162,Namakkal,Cotton,Mar-2023,5560
13163,Namakkal,Cotton,Mar-2023,5585
13164,Namakkal,Cotton,Mar-2023,5625
13165,Namakkal,Green Gram,Jan-2018,5220
13166,Namakkal,Green Gram,Jan-2018,5310
13167,Namakkal,Green Gram,Jan-2018,5145
13168,Namakkal,Green Gram,Feb-2018,5140
13169,Namakkal,Green Gram,Feb-2018,5270
13170,Namakkal,Green Gram,Feb-2018,5215
13171,Namakkal,Green Gram,Mar-2018,5190
13172,Namakkal,Green Gram,Mar-2018,5245
13173,Namakkal,Green Gram,Mar-2018,5200
13174,Namakkal,Green Gram,Apr-2018,5250
13175,Namakkal,Green Gram,Apr-2018,5230
13176,Namakkal,Green Gram,Apr-2018,5145
13177,Namakkal,Green Gram,May-2018,5280
13178,Namakkal,Green Gram,May-2018,5190
13179,Namakkal,Green Gram,Jun-2018,5300
13180,Namakkal,Green Gram,Jun-2018,5240
13181,Namakkal,Green Gram,Jul-2018,5290
13182,Namakkal,Green Gram,Jul-2018,5135
13183,Namakkal,Green Gram,Jul-2018,5200
13184,Namakkal,Green Gram,Aug-2018,5155
13185,Namakkal,Green Gram,Aug-2018,5240
13186,Namakkal,Green Gram,Sep-2018,5300
13187,Namakkal,Green Gram,Sep-2018,5325
13188,Namakkal,Green Gram,Oct-2018,5160
13189,Namakkal,Green Gram,Nov-2018,5215
13190,Namakkal,Green Gram,Dec-2018,5280
13191,Namakkal,Green Gram,Dec-2018,5295
13192,Namakkal,Green Gram,Jan-2019,5170
13193,Namakkal,Green Gram,Jan-2019,5130
13194,Namakkal,Green Gram,Jan-2019,5150
13195,Namakkal,Green Gram,Feb-2019,5255
13196,Namakkal,Green Gram,Feb-2019,5265
13197,Namakkal,Green Gram,Feb-2019,5285
13198,Namakkal,Green Gram,Feb-2019,5200
13199,Namakkal,Green Gram,Mar-2019,5280
13200,Namakkal,Green Gram,Mar-2019,5290
13201,Namakkal,Green Gram,Mar-2019,5255
13202,Namakkal,Green Gram,Apr-2019,5175
13203,Namakkal,Green Gram,Apr-2019,5190
13204,Namakkal,Green Gram,Apr-2019,5270
13205,Namakkal,Green Gram,May-2019,5250
13206,Namakkal,Green Gram,May-2019,5195
13207,Namakkal,Green Gram,Jun-2019,5185
13208,Namakkal,Green Gram,Jun-2019,5290
13209,Namakkal,Green Gram,Jun-2019,5315
13210,Namakkal,Green Gram,Jul-2019,5265
13211,Namakkal,Green Gram,Jul-2019,5295
13212,Namakkal,Green Gram,Aug-2019,5150
13213,Namakkal,Green Gram,Aug-2019,5295
13214,Namakkal,Green Gram,Sep-2019,5240
13215,Namakkal,Green Gram,Sep-2019,5150
13216,Namakkal,Green Gram,Oct-2019,5305
13217,Namakkal,Green Gram,Oct-2019,5215
13218,Namakkal,Green Gram,Nov-2019,5260
13219,Namakkal,Green Gram,Nov-2019,5275
13220,Namakkal,Green Gram,Dec-2019,5150
13221,Namakkal,Green Gram,Dec-2019,5320
13222,Namakkal,Green Gram,Jan-2020,5220
13223,Namakkal,Green Gram,Jan-2020,5275
13224,Namakkal,Green Gram,Jan-2020,5265
13225,Namakkal,Green Gram,Feb-2020,5275
13226,Namakkal,Green Gram,Feb-2020,5175
13227,Namakkal,Green Gram,Feb-2020,5185
13228,Namakkal,Green Gram,Mar-2020,5280
13229,Namakkal,Green Gram,Mar-2020,5325
13230,Namakkal,Green Gram,Apr-2020,5185
13231,Namakkal,Green Gram,Apr-2020,5225
13232,Namakkal,Green Gram,Apr-2020,5275
13233,Namakkal,Green Gram,May-2020,5145
13234,Namakkal,Green Gram,May-2020,5200
13235,Namakkal,Green Gram,May-2020,5230
13236,Namakkal,Green Gram,Jun-2020,5175
13237,Namakkal,Green Gram,Jun-2020,5210
13238,Namakkal,Green Gram,Jul-2020,5215
13239,Namakkal,Green Gram,Jul-2020,5205
13240,Namakkal,Green Gram,Aug-2020,5195
13241,Namakkal,Green Gram,Sep-2020,5245
13242,Namakkal,Green Gram,Sep-2020,5160
13243,Namakkal,Green Gram,Sep-2020,5140
13244,Namakkal,Green Gram,Dec-2020,5175
13245,Namakkal,Green Gram,Jan-2021,5155
13246,Namakkal,Green Gram,Feb-2021,5130
13247,Namakkal,Green Gram,Feb-2021,5155
13248,Namakkal,Green Gram,Feb-2021,5170
13249,Namakkal,Green Gram,Mar-2021,5240
13250,Namakkal,Green Gram,Apr-2021,5190
13251,Namakkal,Green Gram,Jun-2021,5195
13252,Namakkal,Green Gram,Jun-2021,5270
13253,Namakkal,Green Gram,Oct-2021,5310
13254,Namakkal,Green Gram,Jan-2022,5195
13255,Namakkal,Green Gram,Feb-2022,5285
13256,Namakkal,Green Gram,Feb-2022,5155
13257,Namakkal,Green Gram,Mar-2022,5165
13258,Namakkal,Green Gram,Mar-2022,5180
13259,Namakkal,Green Gram,Apr-2022,5235
13260,Namakkal,Green Gram,Apr-2022,5205
13261,Namakkal,Green Gram,Apr-2022,5230
13262,Namakkal,Green Gram,May-2022,5230
13263,Namakkal,Green Gram,May-2022,5245
13264,Namakkal,Green Gram,Jun-2022,5325
13265,Namakkal,Green Gram,Jun-2022,5320
13266,Namakkal,Green Gram,Jul-2022,5270
13267,Namakkal,Green Gram,Sep-2022,5160
13268,Namakkal,Green Gram,Oct-2022,5190
13269,Namakkal,Green Gram,Dec-2022,5135
13270,Namakkal,Green Gram,Jan-2023,5215
13271,Namakkal,Green Gram,Jan-2023,5210
13272,Namakkal,Green Gram,Feb-2023,5300
13273,Namakkal,Green Gram,Feb-2023,5255
13274,Namakkal,Green Gram,Mar-2023,5290
13275,Namakkal,Green Gram,Mar-2023,5140
13276,Namakkal,Maize,Jan-2019,1765
13277,Namakkal,Maize,Jan-2019,1755
13278,Namakkal,Maize,Feb-2019,1810
13279,Namakkal,Maize,Feb-2019,1815
13280,Namakkal,Maize,Feb-2019,1935
13281,Namakkal,Maize,Mar-2019,1870
13282,Namakkal,Maize,Mar-2019,1820
13283,Namakkal,Maize,Apr-2019,1895
13284,Namakkal,Maize,Apr-2019,1875
13285,Namakkal,Maize,May-2019,1830
13286,Namakkal,Maize,May-2019,1835
13287,Namakkal,Maize,Jun-2019,1905
13288,Namakkal,Maize,Jun-2019,1755
13289,Namakkal,Maize,Jun-2019,1745
13290,Namakkal,Maize,Jul-2019,1795
13291,Namakkal,Maize,Jul-2019,1800
13292,Namakkal,Maize,Aug-2019,1855
13293,Namakkal,Maize,Aug-2019,1765
13294,Namakkal,Maize,Sep-2019,1825
13295,Namakkal,Maize,Sep-2019,1785
13296,Namakkal,Maize,Oct-2019,1845
13297,Namakkal,Maize,Oct-2019,1890
13298,Namakkal,Maize,Oct-2019,1820
13299,Namakkal,Maize,Nov-2019,1820
13300,Namakkal,Maize,Nov-2019,1845
13301,Namakkal,Maize,Dec-2019,1825
13302,Namakkal,Maize,Dec-2019,1780
13303,Namakkal,Maize,Jan-2020,1900
13304,Namakkal,Maize,Jan-2020,1840
13305,Namakkal,Maize,Feb-2020,1775
13306,Namakkal,Maize,Feb-2020,1825
13307,Namakkal,Maize,Feb-2020,1930
13308,Namakkal,Maize,Mar-2020,1855
13309,Namakkal,Maize,Mar-2020,1785
13310,Namakkal,Maize,Apr-2020,1935
13311,Namakkal,Maize,Apr-2020,1790
13312,Namakkal,Maize,May-2020,1755
13313,Namakkal,Maize,May-2020,1900
13314,Namakkal,Maize,Jun-2020,1780
13315,Namakkal,Maize,Jun-2020,1785
13316,Namakkal,Maize,Jun-2020,1760
13317,Namakkal,Maize,Jul-2020,1770
13318,Namakkal,Maize,Jul-2020,1895
13319,Namakkal,Maize,Aug-2020,1840
13320,Namakkal,Maize,Aug-2020,1925
13321,Namakkal,Maize,Sep-2020,1910
13322,Namakkal,Maize,Sep-2020,1835
13323,Namakkal,Maize,Sep-2020,1825
13324,Namakkal,Maize,Oct-2020,1930
13325,Namakkal,Maize,Oct-2020,1800
13326,Namakkal,Maize,Nov-2020,1860
13327,Namakkal,Maize,Nov-2020,1755
13328,Namakkal,Maize,Dec-2020,1895
13329,Namakkal,Maize,Dec-2020,1925
13330,Namakkal,Maize,Jan-2021,1925
13331,Namakkal,Maize,Jan-2021,1915
13332,Namakkal,Maize,Jan-2021,1765
13333,Namakkal,Maize,Feb-2021,1860
13334,Namakkal,Maize,Feb-2021,1785
13335,Namakkal,Maize,Mar-2021,1785
13336,Namakkal,Maize,Mar-2021,1755
13337,Namakkal,Maize,Apr-2021,1895
13338,Namakkal,Maize,Apr-2021,1750
13339,Namakkal,Maize,May-2021,1880
13340,Namakkal,Maize,May-2021,1875
13341,Namakkal,Maize,May-2021,1830
13342,Namakkal,Maize,Jun-2021,1805
13343,Namakkal,Maize,Jun-2021,1875
13344,Namakkal,Maize,Jul-2021,1885
13345,Namakkal,Maize,Jul-2021,1885
13346,Namakkal,Maize,Aug-2021,1770
13347,Namakkal,Maize,Aug-2021,1940
13348,Namakkal,Maize,Sep-2021,1940
13349,Namakkal,Maize,Sep-2021,1810
13350,Namakkal,Maize,Sep-2021,1910
13351,Namakkal,Maize,Oct-2021,1870
13352,Namakkal,Maize,Oct-2021,1900
13353,Namakkal,Maize,Nov-2021,1885
13354,Namakkal,Maize,Nov-2021,1800
13355,Namakkal,Maize,Dec-2021,1780
13356,Namakkal,Maize,Dec-2021,1790
13357,Namakkal,Maize,Dec-2021,1840
13358,Namakkal,Maize,Jan-2022,1895
13359,Namakkal,Maize,Jan-2022,1915
13360,Namakkal,Maize,Feb-2022,1850
13361,Namakkal,Maize,Feb-2022,1915
13362,Namakkal,Maize,Mar-2022,1865
13363,Namakkal,Maize,Mar-2022,1835
13364,Namakkal,Maize,Apr-2022,1780
13365,Namakkal,Maize,Apr-2022,1850
13366,Namakkal,Maize,Apr-2022,1845
13367,Namakkal,Maize,May-2022,1830
13368,Namakkal,Maize,May-2022,1805
13369,Namakkal,Maize,Jun-2022,1825
13370,Namakkal,Maize,Jun-2022,1775
13371,Namakkal,Maize,Jul-2022,1815
13372,Namakkal,Maize,Jul-2022,1755
13373,Namakkal,Maize,Aug-2022,1775
13374,Namakkal,Maize,Aug-2022,1750
13375,Namakkal,Maize,Aug-2022,1900
13376,Namakkal,Maize,Sep-2022,1790
13377,Namakkal,Maize,Sep-2022,1800
13378,Namakkal,Maize,Oct-2022,1930
13379,Namakkal,Maize,Oct-2022,1795
13380,Namakkal,Maize,Nov-2022,1860
13381,Namakkal,Maize,Nov-2022,1840
13382,Namakkal,Maize,Dec-2022,1805
13383,Namakkal,Maize,Dec-2022,1810
13384,Namakkal,Maize,Dec-2022,1925
13385,Namakkal,Maize,Jan-2023,1935
13386,Namakkal,Maize,Jan-2023,1790
13387,Namakkal,Maize,Feb-2023,1750
13388,Namakkal,Maize,Feb-2023,1940
13389,Namakkal,Maize,Mar-2023,1845
13390,Namakkal,Maize,Mar-2023,1910
13391,Namakkal,Red Gram,Feb-2001,4635
13392,Namakkal,Red Gram,Mar-2001,4525
13393,Namakkal,Red Gram,Mar-2001,4665
13394,Namakkal,Red Gram,Jan-2003,4550
13395,Namakkal,Red Gram,Apr-2003,4550
13396,Namakkal,Red Gram,Feb-2004,4535
13397,Namakkal,Red Gram,May-2004,4605
13398,Namakkal,Red Gram,Apr-2005,4510
13399,Namakkal,Red Gram,Mar-2006,4580
13400,Namakkal,Red Gram,Jan-2007,4610
13401,Namakkal,Red Gram,Mar-2007,4635
13402,Namakkal,Red Gram,Jan-2008,4625
13403,Namakkal,Red Gram,Mar-2008,4520
13404,Namakkal,Red Gram,Mar-2008,4595
13405,Namakkal,Red Gram,Jan-2009,4570
13406,Namakkal,Red Gram,Feb-2009,4530
13407,Namakkal,Red Gram,Mar-2009,4625
13408,Namakkal,Red Gram,Feb-2010,4500
13409,Namakkal,Red Gram,Mar-2011,4575
13410,Namakkal,Red Gram,Feb-2012,4585
13411,Namakkal,Red Gram,Feb-2013,4565
13412,Namakkal,Red Gram,Mar-2013,4590
13413,Namakkal,Red Gram,Jun-2013,4530
13414,Namakkal,Red Gram,Mar-2014,4615
13415,Namakkal,Red Gram,Feb-2015,4510
13416,Namakkal,Red Gram,Mar-2015,4505
13417,Namakkal,Red Gram,Feb-2016,4600
13418,Namakkal,Red Gram,Feb-2016,4650
13419,Namakkal,Red Gram,Feb-2016,4540
13420,Namakkal,Red Gram,Feb-2016,4615
13421,Namakkal,Red Gram,Mar-2016,4520
13422,Namakkal,Red Gram,Mar-2016,4630
13423,Namakkal,Red Gram,Mar-2016,4485
13424,Namakkal,Red Gram,May-2016,4580
13425,Namakkal,Red Gram,Oct-2016,4635
13426,Namakkal,Red Gram,Jan-2017,4605
13427,Namakkal,Red Gram,Jan-2017,4560
13428,Namakkal,Red Gram,Feb-2017,4620
13429,Namakkal,Red Gram,Feb-2017,4510
13430,Namakkal,Red Gram,Feb-2017,4525
13431,Namakkal,Red Gram,Feb-2017,4540
13432,Namakkal,Red Gram,Mar-2017,4505
13433,Namakkal,Red Gram,Mar-2017,4655
13434,Namakkal,Red Gram,Mar-2017,4585
13435,Namakkal,Red Gram,Mar-2017,4575
13436,Namakkal,Red Gram,Mar-2017,4660
13437,Namakkal,Red Gram,Mar-2017,4570
13438,Namakkal,Red Gram,Mar-2017,4610
13439,Namakkal,Red Gram,Apr-2017,4665
13440,Namakkal,Red Gram,Apr-2017,4550
13441,Namakkal,Red Gram,Apr-2017,4580
13442,Namakkal,Red Gram,Apr-2017,4515
13443,Namakkal,Red Gram,May-2017,4615
13444,Namakkal,Red Gram,Aug-2017,4605
13445,Namakkal,Red Gram,Oct-2017,4555
13446,Namakkal,Red Gram,Jan-2018,4525
13447,Namakkal,Red Gram,Feb-2018,4600
13448,Namakkal,Red Gram,Feb-2018,4615
13449,Namakkal,Red Gram,Mar-2018,4490
13450,Namakkal,Red Gram,Mar-2018,4590
13451,Namakkal,Red Gram,Apr-2018,4620
13452,Namakkal,Red Gram,Jun-2018,4520
13453,Namakkal,Red Gram,Jan-2019,4530
13454,Namakkal,Red Gram,Jan-2019,4665
13455,Namakkal,Red Gram,Jan-2019,4550
13456,Namakkal,Red Gram,Feb-2019,4510
13457,Namakkal,Red Gram,Mar-2019,4475
13458,Namakkal,Red Gram,Jun-2019,4480
13459,Namakkal,Red Gram,Aug-2019,4475
13460,Namakkal,Red Gram,Feb-2020,4540
13461,Namakkal,Red Gram,Nov-2020,4550
13462,Namakkal,Red Gram,Jan-2021,4620
13463,Namakkal,Red Gram,Jan-2021,4645
13464,Namakkal,Red Gram,Mar-2021,4495
13465,Namakkal,Red Gram,Apr-2021,4575
13466,Namakkal,Red Gram,Apr-2021,4515
13467,Namakkal,Red Gram,May-2021,4590
13468,Namakkal,Red Gram,Jun-2021,4640
13469,Namakkal,Red Gram,Jun-2021,4645
13470,Namakkal,Red Gram,Jul-2021,4655
13471,Namakkal,Red Gram,Aug-2021,4520
13472,Namakkal,Red Gram,Aug-2021,4645
13473,Namakkal,Red Gram,Sep-2021,4645
13474,Namakkal,Red Gram,Sep-2021,4510
13475,Namakkal,Red Gram,Oct-2021,4520
13476,Namakkal,Red Gram,Nov-2021,4520
13477,Namakkal,Red Gram,Dec-2021,4515
13478,Namakkal,Red Gram,Jan-2022,4490
13479,Namakkal,Red Gram,Feb-2022,4575
13480,Namakkal,Red Gram,Feb-2022,4545
13481,Namakkal,Red Gram,Feb-2022,4520
13482,Namakkal,Red Gram,Feb-2022,4565
13483,Namakkal,Red Gram,Mar-2022,4670
13484,Namakkal,Red Gram,Mar-2022,4565
13485,Namakkal,Red Gram,Mar-2022,4540
13486,Namakkal,Red Gram,Mar-2022,4560
13487,Namakkal,Red Gram,Apr-2022,4505
13488,Namakkal,Red Gram,Jun-2022,4485
13489,Namakkal,Red Gram,Jul-2022,4605
13490,Namakkal,Red Gram,Oct-2022,4570
13491,Namakkal,Red Gram,Nov-2022,4575
13492,Namakkal,Red Gram,Dec-2022,4595
13493,Namakkal,Red Gram,Dec-2022,4500
13494,Namakkal,Red Gram,Jan-2023,4575
13495,Namakkal,Red Gram,Feb-2023,4640
13496,Namakkal,Red Gram,Feb-2023,4485
13497,Namakkal,Red Gram,Mar-2023,4535
13498,Namakkal,Rice,Apr-2010,1360
13499,Namakkal,Rice,Sep-2010,1380
13500,Namakkal,Rice,Apr-2011,1360
13501,Namakkal,Rice,Jul-2011,1405
13502,Namakkal,Rice,Jun-2012,1270
13503,Namakkal,Rice,Oct-2012,1370
13504,Namakkal,Rice,Dec-2012,1340
13505,Namakkal,Rice,Dec-2012,1445
13506,Namakkal,Rice,Mar-2013,1410
13507,Namakkal,Rice,Jul-2013,1460
13508,Namakkal,Rice,Aug-2013,1365
13509,Namakkal,Rice,Nov-2013,1360
13510,Namakkal,Rice,Feb-2014,1280
13511,Namakkal,Rice,Mar-2014,1410
13512,Namakkal,Rice,Dec-2014,1285
13513,Namakkal,Rice,Feb-2015,1455
13514,Namakkal,Rice,May-2015,1410
13515,Namakkal,Rice,May-2015,1275
13516,Namakkal,Rice,Feb-2016,1275
13517,Namakkal,Rice,Oct-2016,1370
13518,Namakkal,Rice,Jan-2017,1360
13519,Namakkal,Rice,Feb-2017,1345
13520,Namakkal,Rice,Mar-2017,1265
13521,Namakkal,Rice,Mar-2017,1315
13522,Namakkal,Rice,Apr-2017,1345
13523,Namakkal,Rice,Apr-2017,1390
13524,Namakkal,Rice,Apr-2017,1335
13525,Namakkal,Rice,May-2017,1345
13526,Namakkal,Rice,Jun-2017,1430
13527,Namakkal,Rice,Jul-2017,1345
13528,Namakkal,Rice,Jul-2017,1290
13529,Namakkal,Rice,Aug-2017,1395
13530,Namakkal,Rice,Aug-2017,1440
13531,Namakkal,Rice,Sep-2017,1425
13532,Namakkal,Rice,Oct-2017,1405
13533,Namakkal,Rice,Oct-2017,1425
13534,Namakkal,Rice,Oct-2017,1290
13535,Namakkal,Rice,Nov-2017,1380
13536,Namakkal,Rice,Nov-2017,1365
13537,Namakkal,Rice,Dec-2017,1385
13538,Namakkal,Rice,Dec-2017,1360
13539,Namakkal,Rice,Jan-2018,1305
13540,Namakkal,Rice,Jan-2018,1460
13541,Namakkal,Rice,Jan-2018,1415
13542,Namakkal,Rice,Feb-2018,1385
13543,Namakkal,Rice,Feb-2018,1330
13544,Namakkal,Rice,Feb-2018,1360
13545,Namakkal,Rice,Mar-2018,1300
13546,Namakkal,Rice,Mar-2018,1340
13547,Namakkal,Rice,Mar-2018,1310
13548,Namakkal,Rice,Apr-2018,1425
13549,Namakkal,Rice,Apr-2018,1420
13550,Namakkal,Rice,May-2018,1310
13551,Namakkal,Rice,May-2018,1350
13552,Namakkal,Rice,Jun-2018,1385
13553,Namakkal,Rice,Jul-2018,1315
13554,Namakkal,Rice,Jul-2018,1420
13555,Namakkal,Rice,Jul-2018,1460
13556,Namakkal,Rice,Aug-2018,1335
13557,Namakkal,Rice,Sep-2018,1355
13558,Namakkal,Rice,Oct-2018,1280
13559,Namakkal,Rice,Oct-2018,1285
13560,Namakkal,Rice,Nov-2018,1445
13561,Namakkal,Rice,Dec-2018,1305
13562,Namakkal,Rice,Dec-2018,1450
13563,Namakkal,Rice,Jan-2019,1320
13564,Namakkal,Rice,Jan-2019,1290
13565,Namakkal,Rice,Jan-2019,1395
13566,Namakkal,Rice,Feb-2019,1360
13567,Namakkal,Rice,Feb-2019,1290
13568,Namakkal,Rice,Feb-2019,1360
13569,Namakkal,Rice,Feb-2019,1390
13570,Namakkal,Rice,Mar-2019,1385
13571,Namakkal,Rice,Apr-2019,1315
13572,Namakkal,Rice,Apr-2019,1355
13573,Namakkal,Rice,May-2019,1275
13574,Namakkal,Rice,May-2019,1305
13575,Namakkal,Rice,Jun-2019,1295
13576,Namakkal,Rice,Jun-2019,1285
13577,Namakkal,Rice,Jul-2019,1380
13578,Namakkal,Rice,Jul-2019,1425
13579,Namakkal,Rice,Jul-2019,1275
13580,Namakkal,Rice,Aug-2019,1335
13581,Namakkal,Rice,Sep-2019,1410
13582,Namakkal,Rice,Sep-2019,1455
13583,Namakkal,Rice,Sep-2019,1305
13584,Namakkal,Rice,Oct-2019,1395
13585,Namakkal,Rice,Oct-2019,1435
13586,Namakkal,Rice,Nov-2019,1320
13587,Namakkal,Rice,Nov-2019,1280
13588,Namakkal,Rice,Dec-2019,1395
13589,Namakkal,Rice,Dec-2019,1425
13590,Namakkal,Rice,Feb-2020,1415
13591,Namakkal,Rice,Feb-2020,1435
13592,Namakkal,Rice,Jun-2020,1425
13593,Namakkal,Rice,Aug-2020,1420
13594,Namakkal,Rice,Nov-2020,1275
13595,Namakkal,Rice,Jan-2021,1405
13596,Namakkal,Rice,Jan-2021,1290
13597,Namakkal,Rice,Mar-2021,1435
13598,Namakkal,Rice,May-2021,1430
13599,Namakkal,Rice,Aug-2021,1365
13600,Namakkal,Rice,Nov-2021,1445
13601,Namakkal,Rice,Apr-2022,1410
13602,Namakkal,Rice,Aug-2022,1335
13603,Namakkal,Rice,Jun-2026,1430
13604,Namakkal,Rice,Nov-2026,1335
13605,Perambalur,Banana,Jan-2015,1795
13606,Perambalur,Banana,Feb-2015,1745
13607,Perambalur,Banana,Feb-2015,1820
13608,Perambalur,Banana,Mar-2015,1795
